College,Branch,Year,University,Category,Percentile
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2021,Shivaji University,GOPENS,7.076087575
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2021,Shivaji University,TFWS,36.94359601
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2021,Shivaji University,EWS,30.11702361
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Elecrical Engineering,2021,Shivaji University,GOBCS,4.48049521
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Engineering,2023,SGBAU,GOPENS,93.1714502
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Engineering,2023,SGBAU,TFWS,91.6047864
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Engineering,2023,SGBAU,EWS,95.6029376
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Engineering,2023,SGBAU,GOBCS,92.8629709
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology ,2023,SGBAU,GOPENS,90.5879529
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology ,2023,SGBAU,TFWS,93.8419335
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology ,2023,SGBAU,EWS,89.5401523
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology ,2023,SGBAU,GOBCS,90.2973471
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,2023,SGBAU,GOPENS,62.0823842
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,2023,SGBAU,TFWS,74.745321
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,2023,SGBAU,EWS,38.5667023
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,2023,SGBAU,GOBCS,42.5186027
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Elecrical Engineering,2023,SGBAU,GOPENS,71.2367422
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Elecrical Engineering,2023,SGBAU,TFWS,87.6520385
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Elecrical Engineering,2023,SGBAU,EWS,54.5241174
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Elecrical Engineering,2023,SGBAU,GOBCS,67.2875491
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Engineering,2023,SGBAU,GOPENS,87.5783283
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Engineering,2023,SGBAU,TFWS,65.2657662
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Engineering,2023,SGBAU,EWS,78.106229
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Engineering,2023,SGBAU,GOBCS,66.2117981
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Information Technology ,2023,SGBAU,GOPENS,76.9900203
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Information Technology ,2023,SGBAU,TFWS,39.6081812
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Information Technology ,2023,SGBAU,EWS,64.886326
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Information Technology ,2023,SGBAU,GOBCS,41.4815869
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,2023,SGBAU,GOPENS,60.7344231
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,2023,SGBAU,TFWS,18.840167
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,2023,SGBAU,EWS,35.6598862
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,2023,SGBAU,GOBCS,46.1727561
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Elecrical Engineering,2023,SGBAU,GOPENS,59.0639291
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Elecrical Engineering,2023,SGBAU,TFWS,74.2260244
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Elecrical Engineering,2023,SGBAU,EWS,6.6563016
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Elecrical Engineering,2023,SGBAU,GOBCS,55.257059
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Engineering,2023,SGBAU,GOPENS,77.6049916
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Engineering,2023,SGBAU,TFWS,85.606492
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Engineering,2023,SGBAU,EWS,25.7906003
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Engineering,2023,SGBAU,GOBCS,72.8897104
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Information Technology ,2023,SGBAU,GOPENS,65.2400587
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Information Technology ,2023,SGBAU,TFWS,71.2367422
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Information Technology ,2023,SGBAU,EWS,69.0394836
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Information Technology ,2023,SGBAU,GOBCS,57.6946774
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,2023,SGBAU,GOPENS,22.1694264
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,2023,SGBAU,TFWS,25.7906003
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,2023,SGBAU,EWS,16.5815096
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,2023,SGBAU,GOBCS,14.2210761
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Elecrical Engineering,2023,SGBAU,GOPENS,35.6983743
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Elecrical Engineering,2023,SGBAU,TFWS,37.5478565
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Elecrical Engineering,2023,SGBAU,EWS,39.6081812
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Elecrical Engineering,2023,SGBAU,GOBCS,17.5316365
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,GOPENS,75.7886771
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,TFWS,83.6868736
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,EWS,66.2117981
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,GOBCS,74.1753429
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,GOPENS,71.1253958
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,TFWS,80.6275908
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,EWS,51.1072039
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,GOBCS,69.6045087
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,GOPENS,52.8246408
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,TFWS,50.9996691
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,EWS,19.499854
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,GOBCS,47.769552
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,GOPENS,64.0609282
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,TFWS,66.0248119
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,EWS,39.8713522
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,GOBCS,63.088298
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Engineering,2023,SGBAU,GOPENS,66.0248119
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Engineering,2023,SGBAU,TFWS,75.6049358
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Engineering,2023,SGBAU,EWS,60.7344231
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Engineering,2023,SGBAU,GOBCS,66.2395008
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Information Technology ,2023,SGBAU,GOPENS,50.816249
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Information Technology ,2023,SGBAU,TFWS,59.7201871
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Information Technology ,2023,SGBAU,EWS,17.5093411
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Information Technology ,2023,SGBAU,GOBCS,44.7418375
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,2023,SGBAU,GOPENS,10.1982314
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,2023,SGBAU,TFWS,18.375784
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,2023,SGBAU,EWS,11.2993545
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,2023,SGBAU,GOBCS,1.6019716
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Elecrical Engineering,2023,SGBAU,GOPENS,20.232792
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Elecrical Engineering,2023,SGBAU,TFWS,48.1419882
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Elecrical Engineering,2023,SGBAU,EWS,36.1623265
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Elecrical Engineering,2023,SGBAU,GOBCS,8.3849292
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Computer Engineering,2023,SGBAU,GOPENS,88.0563059
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Computer Engineering,2023,SGBAU,TFWS,92.8720577
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Computer Engineering,2023,SGBAU,EWS,81.6296507
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Computer Engineering,2023,SGBAU,GOBCS,86.9162467
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Information Technology ,2023,SGBAU,GOPENS,83.2493822
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Information Technology ,2023,SGBAU,TFWS,91.4536974
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Information Technology ,2023,SGBAU,EWS,74.1161376
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Information Technology ,2023,SGBAU,GOBCS,81.8334533
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Mechanical Engineering,2023,SGBAU,GOPENS,32.5908894
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Mechanical Engineering,2023,SGBAU,TFWS,36.1623265
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Mechanical Engineering,2023,SGBAU,EWS,21.8821184
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Mechanical Engineering,2023,SGBAU,GOBCS,23.9542468
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Elecrical Engineering,2023,SGBAU,GOPENS,68.7024004
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Elecrical Engineering,2023,SGBAU,TFWS,80.3744535
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Elecrical Engineering,2023,SGBAU,EWS,46.1727561
"Prof. Ram Meghe Institute of Technology & Research, Amravat",Elecrical Engineering,2023,SGBAU,GOBCS,67.2875491
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,GOPENS,81.984042
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,TFWS,91.2460306
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,EWS,74.5106403
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Engineering,2023,SGBAU,GOBCS,81.4109415
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,GOPENS,78.2814198
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,TFWS,88.8543387
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,EWS,67.447284
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology ,2023,SGBAU,GOBCS,77.9458986
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,GOPENS,41.4815869
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,TFWS,56.5826603
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,EWS,16.0971905
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,2023,SGBAU,GOBCS,28.9481366
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,GOPENS,66.8137813
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,TFWS,79.4729608
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,EWS,48.1419882
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Elecrical Engineering,2023,SGBAU,GOBCS,64.886326
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Engineering,2023,SGBAU,GOPENS,65.2657662
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Engineering,2023,SGBAU,TFWS,76.5571858
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Engineering,2023,SGBAU,EWS,51.2359011
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Engineering,2023,SGBAU,GOBCS,63.7147595
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Information Technology ,2023,SGBAU,GOPENS,57.0638559
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Information Technology ,2023,SGBAU,TFWS,57.0638559
